"Location","Loc_no","No_spp","Phi_in","Alpha","Wgt_n2","Phi_out","Spnum_in","Spnum_out","Iter"
"NZ08",1229,117,0.305,12.25,32.26,0.74,53.4,241.3,5
"NZ09",1230,40,0.314,10.46,32.12,0.74,61.1,251.9,4
"NZ10",1231,70,0.338,11.96,28.86,0.74,44.3,183.1,6
"NZ11",1232,54,0.323,10.75,31.99,0.74,29.3,116.7,6
"NZ12",1233,17,0.355,10.76,23.48,0.74,57,221.5,6
"NZ13",1234,17,0.34,11.21,26.9,0.74,59.4,242.2,5
"NZ14",1235,44,0.332,11.34,30.49,0.74,60.5,251.5,5
"NZ15",1236,12,0.31,13.57,31.63,0.74,49.5,233.7,5
"NZ16",1237,48,0.275,17.76,32.63,0.74,28.9,163.9,6
"NZ17",1238,58,0.291,18.51,31.84,0.74,34.1,190.1,7
"NZ18",1239,33,0.283,17.86,33.76,0.74,37.6,211.6,6
"NZ19",1240,27,0.291,12.74,31.48,0.74,44.3,208.6,5
"NZ20",1241,31,0.343,8.92,31.76,0.74,28.6,101.8,5
"NZ21",1242,29,0.315,10.54,31.8,0.74,26.9,108.5,5
"NZ22",1243,19,0.302,10.91,32.19,0.74,27.6,115.2,5
"NZ23",1244,14,0.3,11.65,32.11,0.74,29.1,125.7,6
"NZ24",1245,35,0.275,15.22,35.27,0.74,29.2,150.8,6
"NZ25",1246,12,0.272,15.73,32.67,0.74,25.5,135.8,6
"NZ26",1247,31,0.245,20.18,36.7,0.74,22.5,143.4,6
"NZ27",1248,40,0.273,19.14,32.58,0.74,29.2,172.1,7
"NZ28",1249,29,0.27,19.84,35.2,0.74,31.5,192.8,6
"NZ29",1250,41,0.278,16.12,35.39,0.74,37.6,206.2,5
"NZ30",1251,23,0.353,8.51,31.26,0.74,29.2,100.2,5
"NZ31",1252,16,0.337,9.61,30.57,0.74,28.1,104.7,6
"NZ32",1253,16,0.328,9.89,32.02,0.74,29.1,111.2,6
"NZ33",1254,11,0.309,10.35,31,0.74,28.9,116.5,5
"NZ34",1255,15,0.3,11.41,31.09,0.74,28.3,121.4,6
"NZ35",1256,23,0.259,15.95,35.13,0.74,23.5,128.4,6
"NZ36",1257,19,0.242,18.57,36.31,0.74,21.5,132.1,5
"NZ37",1258,15,0.252,19.16,34.05,0.74,25.6,159.5,5
"NZ38",1259,17,0.231,22.31,36.66,0.74,23.2,162.5,6
"NZ39",1260,14,0.228,19.98,34.48,0.74,25.1,167.6,5
"NZ40",1261,31,0.349,8.27,36.02,0.74,30.1,102.2,5
"NZ41",1262,19,0.263,15.28,31.5,0.74,21.3,113.3,5
"NZ42",1263,8,0.267,14.44,34.77,0.74,23.6,121.4,5
"NZ43",1264,16,0.305,10.6,34.3,0.74,28.3,116.3,5
"NZ44",1265,8,0.27,14.99,34.83,0.74,24.5,127.6,6
"NZ45",1266,8,0.238,18.54,36.97,0.74,21,129.9,5
"NZ46",1267,9,0.237,18.17,36.59,0.74,21.1,129.7,5
"NZ50",1268,27,0.315,15.4,40.78,0.74,37.5,179.7,7
"NZ51",1269,22,0.272,14.39,38.62,0.74,24.5,123.7,6
"NZ52",1270,14,0.224,18.79,36.08,0.74,18.8,120.9,5
"NZ53",1271,1,0.221,20.04,37.94,0.74,19.5,130.4,5
"NZ60",1272,37,0.288,13.87,26.66,0.74,48.1,233,6
"NZ61",1273,18,0.296,15.35,39.95,0.74,35.2,176,6
"NZ62",1274,12,0.253,16.92,40.05,0.74,22.2,125.9,6
"NZ70",1275,46,0.277,14.73,31.23,0.74,41.7,212.2,6
"NZ71",1276,36,0.295,14.16,35.28,0.74,37.5,181.2,6
"NZ72",1277,2,0.241,17.63,31.54,0.74,32.5,193.8,6
"NZ80",1278,82,0.282,14.23,33.33,0.74,39.6,197.4,5
"NZ81",1279,36,0.284,16.58,41.04,0.74,32.2,167.9,7
"NZ90",1280,26,0.281,14.34,34.29,0.74,36.2,181.4,5
"NZ91",1281,8,0.261,15.2,36.64,0.74,25.1,131.3,7
"OV00",1282,0,0.182,23.48,35.39,0.74,15.5,122.7,5
"SD08",1283,1,0.233,14.92,33.83,0.74,42.7,241.3,4
"SD09",1284,39,0.222,16.67,33.05,0.74,39.4,240.2,5
"SD16",1285,5,0.126,19.15,29.25,0.74,21.5,185.3,11
"SD17",1286,40,0.144,17.7,31.72,0.74,27,208.6,8
"SD18",1287,78,0.28,11.4,37.39,0.74,73.8,333.7,4
"SD19",1288,99,0.312,9.69,33.21,0.74,91.6,360.2,4
"SD20",1289,0,0.068,49.45,43.83,0.74,11.3,220.1,4
"SD21",1290,16,0.08,38.68,41.6,0.74,15.8,244.5,6
"SD22",1291,0,0.09,33.35,44.32,0.74,17.4,236.2,6
"SD23",1292,0,0.102,27.23,42.45,0.74,19.6,225.7,7
"SD26",1293,15,0.143,17.29,29.86,0.74,26.5,204.1,9
"SD27",1294,69,0.232,14.87,36,0.74,41.2,231.9,5
"SD28",1295,34,0.272,12.6,32.21,0.74,53.2,257.5,4
"SD29",1296,117,0.309,10.02,35.37,0.74,90.7,364.3,4
"SD30",1297,1,0.104,50.31,36.95,0.74,7.9,122.5,7
"SD31",1298,8,0.097,65.45,39.48,0.74,8.7,164.8,6
"SD32",1299,0,0.082,35.14,44.23,0.74,13.2,195.6,9
"SD33",1300,6,0.103,46.98,31.15,0.74,9.9,155,4
"SD34",1301,4,0.104,33.66,35.69,0.74,14.5,189.5,6
"SD35",1302,0,0.133,18.51,31.88,0.74,25,205.9,10
"SD36",1303,0,0.145,16.87,28.7,0.74,27.2,205.3,10
"SD37",1304,75,0.185,14.25,30.3,0.74,35.7,221.2,7
"SD38",1305,76,0.278,10.76,29.13,0.74,57.3,253.3,4
"SD39",1306,107,0.318,9.01,23.52,0.74,78.8,299.2,5
"SD40",1307,4,0.11,35.21,37.75,0.74,7.7,98,5
"SD41",1308,2,0.105,54.61,35.91,0.74,8.3,133.2,8
"SD42",1309,2,0.103,45.74,32.93,0.74,9.1,140.3,4
"SD43",1310,4,0.155,17.99,25.34,0.74,22.7,172.9,7
"SD44",1311,10,0.118,24.96,22.5,0.74,14.2,148,7
"SD45",1312,23,0.207,12.95,22.91,0.74,34.9,196.1,6
"SD46",1313,33,0.155,15.56,26.97,0.74,25.8,181.6,10
"SD47",1314,127,0.193,13.48,30.31,0.74,39.8,234.6,7
"SD48",1315,98,0.279,10.28,28.59,0.74,52.4,225,4
"SD49",1316,97,0.286,10.88,28.72,0.74,54,235.9,4
"SD50",1317,12,0.149,21.64,36.77,0.74,11.4,94.7,4
"SD51",1318,8,0.153,35.46,25.83,0.74,14.1,147.7,7
"SD52",1319,4,0.174,22.09,30.88,0.74,13.9,107.5,6
"SD53",1320,9,0.157,24.73,28.95,0.74,19.9,177.2,5
"SD54",1321,22,0.178,19.29,30.37,0.74,26.7,198.6,4
"SD55",1322,20,0.201,18.26,31.32,0.74,33.1,225.6,4
"SD56",1323,23,0.206,16.91,32.93,0.74,37,236.9,4
"SD57",1324,55,0.225,14.53,34.83,0.74,41.1,233.2,4
"SD58",1325,47,0.253,12.94,32.87,0.74,46.5,235.2,4
"SD59",1326,30,0.277,11.83,30.76,0.74,52.6,243.3,4
"SD60",1327,2,0.175,17.08,37.87,0.74,13.8,93.8,4
"SD61",1328,26,0.17,24.73,33.03,0.74,20.5,172.6,6
"SD62",1329,11,0.169,26.55,30.49,0.74,18.3,160.2,6
"SD63",1330,6,0.166,24.59,32.22,0.74,22.2,191.9,5
"SD64",1331,14,0.176,21.96,33.77,0.74,26.3,208.3,4
"SD65",1332,48,0.235,16,34.82,0.74,53.2,312.1,5
"SD66",1333,36,0.194,20.03,35.31,0.74,35.1,253.2,4
"SD67",1334,56,0.226,15.89,34.81,0.74,42,249.1,5
"SD68",1335,47,0.28,11.69,39.49,0.74,80.2,366.8,4
"SD69",1336,38,0.285,11.6,42.33,0.74,82.4,371.2,5
"SD70",1337,8,0.192,14.61,39.14,0.74,15.3,92.4,4
"SD71",1338,5,0.201,15.9,35.06,0.74,18.4,113.8,5
"SD72",1339,9,0.173,21.73,34.69,0.74,17.9,140,5
"SD73",1340,9,0.166,28.5,35.12,0.74,20.4,189.9,5
"SD74",1341,7,0.172,24.94,35.93,0.74,23.9,204.6,5
"SD75",1342,5,0.183,23.33,36.98,0.74,27.9,222.9,5
"SD76",1343,40,0.198,21.47,37.61,0.74,32.3,237.7,5
"SD77",1344,50,0.276,12.48,32.51,0.74,70.9,337.8,5
"SD78",1345,61,0.297,12.08,36.23,0.74,78.8,355.4,5
"SD79",1346,80,0.306,11.79,40.1,0.74,83.2,364.7,5
"SD80",1347,10,0.21,13.66,40.45,0.74,17.3,96.6,4
"SD81",1348,25,0.21,15.02,41.07,0.74,18.8,110.1,5
"SD82",1349,1,0.189,24.91,38.49,0.74,23.2,188.9,5
"SD83",1350,9,0.177,28.74,38.44,0.74,19.6,175.2,6
"SD84",1351,3,0.179,24.65,39.31,0.74,23.9,198.9,5
"SD85",1352,21,0.191,22.25,39.33,0.74,28.5,217.2,5
"SD86",1353,67,0.25,14.09,36.36,0.74,53.1,280.6,5
"SD87",1354,11,0.324,11.44,32.68,0.74,68.9,287.2,6
"SD88",1355,39,0.31,12.22,34.59,0.74,73.8,326.7,6
"SD89",1356,62,0.345,11.6,40.4,0.74,78.6,319.2,6
"SD90",1357,49,0.223,14.61,42.63,0.74,19.6,109.7,5
"SD91",1358,54,0.207,21.24,40.84,0.74,21.8,152.2,7
"SD92",1359,8,0.21,23,40.07,0.74,27.2,201.1,6
"SD93",1360,8,0.225,18.88,43.81,0.74,34.1,221.4,5
"SD94",1361,8,0.188,23.67,39.18,0.74,24.3,193.4,5
"SD95",1362,15,0.196,22.01,39.31,0.74,27.6,207.2,5
"SD96",1363,78,0.251,13.78,42.9,0.74,43.9,229.2,4
"SD97",1364,70,0.323,10.29,38.3,0.74,62.5,247.1,5
"SD98",1365,71,0.335,10.57,39.89,0.74,69.1,272.1,6
"SD99",1366,137,0.348,10.62,40.03,0.74,74.4,287.8,6
"SE00",1367,42,0.28,13.12,35.84,0.74,45.9,222,5
"SE01",1368,11,0.215,20.03,39.51,0.74,30.9,209.6,6
"SE02",1369,30,0.211,24.52,38.25,0.74,21.8,159,9
"SE03",1370,16,0.194,24.71,39.87,0.74,25.8,207.9,5
"SE04",1371,10,0.196,23.74,38.31,0.74,24.2,188.6,5
"SE05",1372,24,0.222,19.41,37.43,0.74,30.6,203.3,5
"SE06",1373,62,0.302,10.92,37.26,0.74,54.5,229.2,5
"SE07",1374,38,0.336,9.89,34.34,0.74,63.6,241.5,6
"SE08",1375,82,0.283,12.22,37.14,0.74,58.5,271.7,4
"SE09",1376,119,0.349,10.74,35.09,0.74,69.8,271.9,6
"SE10",1377,32,0.274,11.46,35.63,0.74,45.9,209.3,4
"SE11",1378,7,0.245,14.72,36.02,0.74,22.9,122.5,7
"SE12",1379,13,0.233,17.07,38.1,0.74,22.1,130.3,7
"SE13",1380,23,0.232,14.67,38.77,0.74,19.8,109.2,5
"SE14",1381,29,0.209,21.75,37.08,0.74,24.5,176.8,5
"SE15",1382,23,0.23,18.69,33.77,0.74,29.7,189.7,5
"SE16",1383,43,0.245,15.87,32.8,0.74,35.6,202.6,5
"SE17",1384,16,0.274,14.13,33.1,0.74,43.2,218.5,5
"SE18",1385,83,0.302,13.12,32.24,0.74,43.6,202.9,5
"SE19",1386,71,0.311,11.25,27.36,0.74,49.4,210.5,5
"SE20",1387,23,0.246,17.11,32.42,0.74,32.8,195.9,5
"SE21",1388,15,0.249,18.71,30.28,0.74,27.4,168.2,6
"SE22",1389,13,0.256,13.51,36.08,0.74,22.2,112.4,5
"SE23",1390,19,0.245,16.38,36.21,0.74,21.4,121.6,6
"SE24",1391,43,0.242,17.11,34.2,0.74,27.7,163.6,5
"SE25",1392,14,0.244,17.11,32.05,0.74,29.8,175.9,5
"SE26",1393,91,0.269,14.8,31.52,0.74,35,182.9,5
"SE27",1394,51,0.321,11.14,29.99,0.74,40.6,168.3,5
"SE28",1395,29,0.35,9.43,40.34,0.74,32.4,116.1,6
"SE29",1396,39,0.349,8.27,34.86,0.74,29.8,101.1,5
"SE30",1397,36,0.277,12.73,31.69,0.74,23.8,113.7,5
"SE31",1398,18,0.304,12.09,30.46,0.74,22.2,97.1,6
"SE32",1399,12,0.276,13.85,34.56,0.74,22.6,113.3,4
"SE33",1400,8,0.269,14.4,32.88,0.74,22.2,115,5
"SE34",1401,28,0.332,11.18,34.9,0.74,34.7,140.5,6
"SE35",1402,24,0.358,8.15,35.31,0.74,30.5,101.4,6
"SE36",1403,38,0.376,7.17,37.59,0.74,30.8,94.3,5
"SE37",1404,35,0.369,8.08,35.55,0.74,29,94.8,6
"SE38",1405,24,0.365,8.11,35.78,0.74,29.8,98.1,6
"SE39",1406,18,0.347,8.62,37.6,0.74,30.1,104.4,6
"SE40",1407,27,0.295,13.29,33.78,0.74,21.3,98.5,6
"SE41",1408,3,0.314,11.88,30.97,0.74,21.4,91.4,6
"SE42",1409,8,0.309,12.23,35.9,0.74,22.2,96.2,6
"SE43",1410,19,0.331,11.06,33.04,0.74,23.9,95.6,7
"SE44",1411,32,0.382,7.16,33.32,0.74,30.5,92.7,5
"SE45",1412,26,0.368,7.73,33.23,0.74,27.9,89.4,5
"SE46",1413,36,0.365,8.17,35.91,0.74,28.1,92.6,6
"SE47",1414,30,0.368,8.23,36.72,0.74,29.1,96,6
"SE48",1415,36,0.35,9.33,43.5,0.74,32.2,114.7,7
"SE49",1416,40,0.325,14.22,42.4,0.74,36.4,164.3,7
"SE50",1417,21,0.302,12.78,39.58,0.74,22.5,100.8,6
"SE51",1418,35,0.345,9.52,33.92,0.74,23.5,85.2,7
"SE52",1419,13,0.336,9.97,32.16,0.74,22.6,85,7
"SE53",1420,13,0.336,10.76,33.9,0.74,22.7,88.8,7
"SE54",1421,36,0.383,7.08,33.77,0.74,29.9,90,5
"SE55",1422,31,0.379,7.1,35.12,0.74,30,90.7,5
"SE56",1423,12,0.38,7.26,36.04,0.74,30.4,93,6
"SE57",1424,37,0.359,8.81,42.1,0.74,32.4,111.2,7
"SE58",1425,33,0.327,13.03,42.1,0.74,38,164.6,7
"SE59",1426,28,0.283,14.16,31.25,0.74,44.5,221,6
"SE60",1427,12,0.293,12.72,42.81,0.74,21.4,97,6
"SE61",1428,5,0.318,10.65,36.13,0.74,21.4,85.7,6
"SE62",1429,19,0.335,9.76,35.48,0.74,22.7,84.8,7
"SE63",1430,35,0.333,10.94,36.51,0.74,22.6,89.1,7
"SE64",1431,14,0.355,9.39,35.06,0.74,24.7,87.8,7
"SE65",1432,33,0.356,8.2,36.34,0.74,27.6,91.7,6
"SE66",1433,39,0.374,7.64,36.07,0.74,29.8,93.8,6
"SE67",1434,34,0.368,7.65,39.5,0.74,31.5,100.2,5
"SE68",1435,47,0.358,8.22,42.3,0.74,31,103.7,6
"SE69",1436,40,0.277,14.04,30.42,0.74,42.1,210.1,5
"SE70",1437,24,0.325,9.34,38.97,0.74,22.4,82.8,6
"SE71",1438,10,0.341,9.09,37.9,0.74,23.5,83.7,7
"SE72",1439,16,0.337,9.76,37.87,0.74,23.1,85.7,7
"SE73",1440,15,0.342,9.81,36.59,0.74,23.6,87.5,6
"SE74",1441,23,0.37,7.58,35.74,0.74,28.3,89.4,6
"SE75",1442,34,0.372,7.34,33.29,0.74,28.8,89.2,6
"SE76",1443,49,0.372,7.44,36.74,0.74,31,96.8,6
"SE77",1444,31,0.364,8.27,38.71,0.74,29.1,96.2,6
"SE78",1445,45,0.351,8.4,44.01,0.74,30.3,102.8,6
"SE79",1446,28,0.274,13.35,28.86,0.74,40.9,200.4,5
"SE80",1447,25,0.342,8.01,38.41,0.74,24.4,81.8,6
"SE81",1448,29,0.342,8.85,38.48,0.74,24,84.1,7
"SE82",1449,20,0.345,9.24,39.63,0.74,24,85.4,7
"SE83",1450,25,0.345,9.64,38.58,0.74,23.8,86.7,7
"SE84",1451,30,0.378,8.05,34.54,0.74,26.5,84.4,7
"SE85",1452,17,0.355,8.95,33,0.74,27.4,94.8,6
"SE86",1453,32,0.353,8.85,34.39,0.74,27.7,96,6
"SE87",1454,24,0.361,8.2,34.95,0.74,25.7,84.3,7
"SE88",1455,39,0.351,8.14,41.46,0.74,31.3,105,5
"SE89",1456,40,0.272,12.83,28.37,0.74,39.5,190.8,5
"SE90",1457,24,0.362,8.74,42.33,0.74,27.1,91.7,7
"SE91",1458,25,0.36,7.79,39.42,0.74,25.6,82.2,7
"SE92",1459,45,0.329,11.26,40.98,0.74,24.3,97.1,8
"SE93",1460,45,0.364,8.64,36.57,0.74,27.1,90.5,7
"SE94",1461,28,0.37,8.2,33.62,0.74,26.4,85.3,7
"SE95",1462,16,0.358,8.89,34.14,0.74,25.3,86.5,7
"SE96",1463,19,0.346,9.05,31.97,0.74,25,88.4,6
"SE97",1464,18,0.351,8.76,29.94,0.74,24.8,85.3,7
"SE98",1465,48,0.353,8.17,38.35,0.74,31,104.1,5
"SE99",1466,45,0.281,12.82,30.23,0.74,38.1,180.8,5
"SH12",1467,110,0.167,16.7,28.98,0.74,38.6,271.9,6
"SH13",1468,4,0.164,16.3,25.11,0.74,37.9,265.7,7
"SH22",1469,64,0.166,18.1,27.81,0.74,39.7,292.4,6
"SH23",1470,44,0.161,19.26,26.68,0.74,37.4,286.9,5
"SH24",1471,19,0.152,20.53,29.78,0.74,35.7,291.3,5
"SH27",1472,37,0.141,21.74,36.91,0.74,33.3,290.8,6
"SH28",1473,57,0.139,20.01,31.37,0.74,32.2,269.3,6
"SH29",1474,19,0.16,16.9,25.38,0.74,36.1,261.1,7
"SH32",1475,1,0.168,16.08,27.37,0.74,41.1,283,7
"SH33",1476,20,0.146,20.27,30.37,0.74,36.3,299.6,6
"SH34",1477,49,0.17,18.81,28.81,0.74,41.4,308.3,5
"SH36",1478,50,0.162,17.92,28.29,0.74,35.5,262.7,6
"SH37",1479,16,0.142,22.19,27.58,0.74,34.2,296.6,3
"SH38",1480,30,0.142,21.71,27.99,0.74,34,292.1,4
"SH39",1481,28,0.144,20.05,27.15,0.74,33.7,276.9,5
"SH43",1482,21,0.142,20.59,29.17,0.74,35.3,297.8,6
"SH44",1483,20,0.127,27.76,29.69,0.74,29.7,311.1,5
"SH45",1484,24,0.145,22.28,29.61,0.74,32.2,279.8,3
"SH46",1485,28,0.138,21.05,33.5,0.74,33.2,284.9,5
"SH47",1486,13,0.14,22.19,29.07,0.74,33.8,295.5,4
"SH48",1487,31,0.141,21.34,27.99,0.74,33.2,284.4,5
"SH49",1488,62,0.146,19.2,26.52,0.74,33.6,268.4,6
"SH50",1489,11,0.155,19.43,25.93,0.74,36,284.9,5
"SH51",1490,3,0.149,22.11,29.1,0.74,35.4,305.6,5
"SH52",1491,33,0.149,21.64,29.48,0.74,33.3,283.8,5
"SH53",1492,64,0.149,21.27,31.99,0.74,36.1,306.5,6
"SH54",1493,80,0.213,13.63,35.26,0.74,70.2,390.9,4
"SH55",1494,22,0.196,14.45,35.71,0.74,65.6,392.8,5
"SH56",1495,50,0.135,24.25,33.4,0.74,31.8,299.2,4
"SH57",1496,79,0.138,20.76,30.95,0.74,32.9,280.6,5
"SH58",1497,32,0.146,18.75,27.91,0.74,34.2,270.2,6
"SH59",1498,0,0.098,29.76,40.03,0.74,24.8,303.9,7
"SH60",1499,25,0.203,14.37,38.76,0.74,71,416.6,4
"SH61",1500,157,0.225,13.13,40.57,0.74,79.7,425,4
"SH62",1501,136,0.192,15.24,39.13,0.74,66.6,413.9,4
"SH63",1502,144,0.214,13.74,37.35,0.74,71.4,397.9,3
"SH64",1503,162,0.217,13.46,36.74,0.74,71,389.9,4
"SH65",1504,206,0.188,14.88,35.47,0.74,62.6,388.2,5
"SH66",1505,103,0.178,15.38,34.94,0.74,59,382.1,5
"SH67",1506,92,0.124,22.7,38.11,0.74,32.8,312.6,8
"SH68",1507,21,0.137,20.93,27.39,0.74,31.1,268.8,6
"SH70",1508,45,0.203,14.08,32.88,0.74,63.1,367.5,5
"SH71",1509,162,0.214,14.11,41.41,0.74,72.8,411.2,4
"SH72",1510,182,0.208,14.74,40.07,0.74,68.2,399.4,4
"SH73",1511,11,0.168,17.8,38.61,0.74,56.7,407.5,5
"SH74",1512,31,0.169,18.04,36.82,0.74,54.7,393.7,4
"SH75",1513,102,0.192,15.59,37.69,0.74,61.1,382.2,3
"SH76",1514,31,0.183,15.05,36.78,0.74,60.8,384.8,5
"SH77",1515,25,0.137,22.5,34.83,0.74,42.9,388,5
"SH78",1516,71,0.104,21.73,30.95,0.74,22.5,227.6,17
"SH80",1517,7,0.16,18.88,32.62,0.74,42,321.8,5
"SH81",1518,5,0.19,15.97,43.86,0.74,66.6,425.1,4
"SH82",1519,42,0.166,18.95,42.33,0.74,56.6,422.1,4
"SH83",1520,65,0.165,18.52,39.11,0.74,54.9,405.4,4
"SH84",1521,28,0.164,17.77,37.55,0.74,54.1,392.6,5
"SH85",1522,49,0.147,21.38,37.63,0.74,46.3,389.4,4
"SH86",1523,3,0.127,23.9,31.95,0.74,29.4,282.7,6
"SH87",1524,15,0.136,19.48,28.43,0.74,31,258,7
"SH88",1525,20,0.121,19.9,30.01,0.74,25.5,228.1,10
"SH90",1526,15,0.181,16.43,41.76,0.74,61.6,409.3,4
"SH91",1527,11,0.172,18.13,43.84,0.74,58,414.2,4
"SH92",1528,0,0.172,18.36,41.81,0.74,57.9,417.4,4
"SH93",1529,5,0.164,18.29,39.36,0.74,50.6,371.1,4
"SH94",1530,4,0.158,18.84,39.7,0.74,52.2,397.6,5
"SH95",1531,0,0.156,19.2,37.6,0.74,50,386.8,5
"SH96",1532,0,0.129,26.45,31.34,0.74,27.9,283.7,4
"SH97",1533,19,0.137,19.48,27.07,0.74,29.7,246.6,7
"SH98",1534,0,0.079,31.15,32.74,0.74,17.1,236.8,11
"SJ00",1535,0,0.181,16.76,32.6,0.74,46,313.7,6
"SJ01",1536,49,0.164,19.57,32.4,0.74,40.1,312.1,6
"SJ02",1537,20,0.154,21.87,43.04,0.74,51,424.2,4
"SJ03",1538,2,0.151,20.95,42.25,0.74,50.1,412.3,4
"SJ04",1539,52,0.133,25.15,30.44,0.74,28.3,277.7,5
"SJ05",1540,24,0.126,22.54,35.99,0.74,36.1,340.5,7
"SJ06",1541,62,0.133,24.75,27.96,0.74,25.9,248.1,4
"SJ07",1542,11,0.131,22.89,27.96,0.74,22.8,212.5,6
"SJ08",1543,10,0.126,21.6,24.21,0.74,23.2,211.6,6
"SJ10",1544,53,0.181,16.91,28.04,0.74,42.6,293,6
"SJ11",1545,17,0.162,21.13,30.97,0.74,35.3,289.2,5
"SJ12",1546,3,0.15,21.43,32.55,0.74,33,281.6,6
"SJ13",1547,11,0.135,25.06,39.48,0.74,42.9,408.9,4
"SJ14",1548,17,0.121,29.12,36.08,0.74,34.9,387.8,4
"SJ15",1549,26,0.132,23.93,28.72,0.74,25.7,245.4,6
"SJ16",1550,44,0.136,23.01,26.97,0.74,25.1,231.3,6
"SJ17",1551,33,0.138,22.15,24.46,0.74,24.2,215.7,5
"SJ18",1552,12,0.072,34.33,31.88,0.74,14.6,221.8,11
"SJ19",1553,0,0.065,41.89,34.81,0.74,13.4,238.8,8
"SJ20",1554,21,0.194,16.61,31.85,0.74,42.9,282.7,5
"SJ21",1555,27,0.166,21.84,32.66,0.74,28.7,234.5,4
"SJ22",1556,30,0.147,23.38,32.23,0.74,27.7,249.3,5
"SJ23",1557,27,0.134,27.47,34.35,0.74,31.9,329.9,4
"SJ24",1558,37,0.139,24.82,29.6,0.74,28.1,269,5
"SJ25",1559,21,0.131,26.7,29.07,0.74,27.2,279.2,5
"SJ26",1560,19,0.125,25.57,30.09,0.74,19.8,200.2,5
"SJ27",1561,5,0.077,40.71,33.67,0.74,13.2,216.6,7
"SJ28",1562,10,0.078,49.06,40.54,0.74,9.8,181.9,6
"SJ29",1563,1,0.064,50.05,40.47,0.74,10,201.8,7
"SJ30",1564,24,0.204,17.24,33.41,0.74,34,220,5
"SJ31",1565,14,0.178,18.6,36.6,0.74,26.1,186.6,4
"SJ32",1566,14,0.156,25.86,36.66,0.74,18.8,171,5
"SJ33",1567,6,0.128,28.13,36.37,0.74,20.6,218.6,4
"SJ34",1568,26,0.117,31.51,36.84,0.74,15.4,182.6,5
"SJ35",1569,3,0.124,23.32,35.06,0.74,10.6,101.5,6
"SJ36",1570,5,0.112,28.28,36.22,0.74,9,100.1,5
"SJ37",1571,10,0.108,31.79,39.76,0.74,8.7,105.9,4
"SJ38",1572,1,0.085,50.96,41.34,0.74,9.1,164.7,6
"SJ39",1573,3,0.106,41.98,43.67,0.74,10.1,145.2,6
"SJ40",1574,7,0.229,13.36,37.46,0.74,33.6,177.8,5
"SJ41",1575,34,0.193,18.56,37.05,0.74,24.2,167.3,5
"SJ42",1576,2,0.164,23.51,38.66,0.74,20.6,172.9,5
"SJ43",1577,13,0.133,28.99,35.39,0.74,17.5,183,4
"SJ44",1578,13,0.122,32.15,36.61,0.74,16.4,191.5,5
"SJ45",1579,9,0.122,23.91,37.98,0.74,10.7,104.9,6
"SJ46",1580,19,0.114,25.92,38.09,0.74,9.3,97.5,6
"SJ47",1581,12,0.096,33.39,39.36,0.74,7.9,103.8,5
"SJ48",1582,4,0.104,44.42,41.57,0.74,8.5,125.5,5
"SJ49",1583,11,0.123,33.3,41.35,0.74,9.7,111.9,5
"SJ50",1584,16,0.207,17.16,32.66,0.74,25.3,160.8,5
"SJ51",1585,10,0.2,18.16,32.87,0.74,23.2,154.8,5
"SJ52",1586,1,0.182,22.05,37.58,0.74,21.1,162.9,6
"SJ53",1587,8,0.142,27.25,36.46,0.74,17,165.4,5
"SJ54",1588,4,0.133,31.2,36.14,0.74,16.4,177.9,5
"SJ55",1589,5,0.128,31.33,32.29,0.74,14.7,163.8,5
"SJ56",1590,5,0.117,34.5,33.43,0.74,11.4,137.5,5
"SJ57",1591,8,0.117,26.78,35.07,0.74,9.7,102.4,4
"SJ58",1592,5,0.131,26.59,37.52,0.74,10,99.8,5
"SJ59",1593,2,0.125,27.42,37.11,0.74,8.7,90.8,4
"SJ60",1594,32,0.328,8.67,34.96,0.74,45.1,161.3,6
"SJ61",1595,4,0.216,16.39,30.41,0.74,23.2,141.3,5
"SJ62",1596,6,0.187,22.35,32.42,0.74,19,145.5,6
"SJ63",1597,1,0.154,25.54,36.16,0.74,16.9,151.3,5
"SJ64",1598,0,0.153,28.5,35.38,0.74,15.6,149.1,6
"SJ65",1599,13,0.144,27.82,31.65,0.74,13.5,130.2,6
"SJ66",1600,10,0.122,26.96,36.64,0.74,10.5,109.3,4
"SJ67",1601,4,0.121,22.82,33.48,0.74,9.1,87.6,7
"SJ68",1602,3,0.127,22.99,31.54,0.74,8.3,79,6
"SJ69",1603,9,0.12,24.01,33.68,0.74,8.1,80.9,7
"SJ70",1604,4,0.237,13.23,29.63,0.74,26.4,137.8,5
"SJ71",1605,16,0.223,15.68,30.08,0.74,23.4,137.5,5
"SJ72",1606,15,0.202,20.72,33.64,0.74,20.1,142,6
"SJ73",1607,6,0.173,26.36,37.04,0.74,18,153.7,7
"SJ74",1608,9,0.181,29.32,35.07,0.74,17.3,150,8
"SJ75",1609,4,0.172,24.56,32.57,0.74,14.7,121.3,6
"SJ76",1610,7,0.154,22.19,30.65,0.74,12.7,105.9,4
"SJ77",1611,3,0.127,21.2,33.13,0.74,9.8,88.6,8
"SJ78",1612,32,0.125,21.81,30.54,0.74,8.9,82.7,7
"SJ79",1613,8,0.143,22.63,35.96,0.74,10.7,94.1,4
"SJ80",1614,27,0.258,10.94,31.6,0.74,28,127.6,4
"SJ81",1615,17,0.245,14.5,30.43,0.74,25.8,137.8,6
