"Species","Time","TFactor","StDev","X","Xspt","Xest","N.0.00","N.0.98"
"Melanohalea septentrionalis",2011.5,0.343,0.156,5,5,5,197,0
"Melaspilea atroides",1779.5,0,0,0,0,0,0,0
"Melaspilea atroides",1979.5,0.256,0.11,6,5.4,5.4,366,0
"Melaspilea atroides",2011.5,0.198,0.089,5,5,5,366,0
"Melaspilea granitophila",1779.5,0,0,0,0,0,0,0
"Melaspilea granitophila",1979.5,0.258,0.15,3,3,3,459,0
"Melaspilea granitophila",2011.5,0.295,0.171,3,3,3,459,0
"Melaspilea interjecta",1779.5,0,0,0,0,0,0,0
"Melaspilea interjecta",1979.5,0.519,0.3,3,3,3,235,0
"Melaspilea interjecta",2011.5,0.153,0.153,1,1,1,235,0
"Menegazzia subsimilis",1779.5,0.118,1.142,1,0,0,315,0
"Menegazzia subsimilis",1979.5,0.098,0.098,1,1,1,315,0
"Menegazzia subsimilis",2011.5,0.29,0.147,4,4,4,315,0
"Menegazzia terebrata",1779.5,0.802,1.129,1,0.4,0.4,842,0
"Menegazzia terebrata",1979.5,0.279,0.07,16,16,16,842,0
"Menegazzia terebrata",2011.5,0.457,0.088,28,27.9,27.9,842,0
"Micarea adnata",1779.5,0,0,0,0,0,0,0
"Micarea adnata",1979.5,0.146,0.073,4,4,4,628,0
"Micarea adnata",2011.5,0.326,0.104,10,10,10,628,0
"Micarea alabastrites",1779.5,0.118,0.312,1,0.1,0.1,1305,0
"Micarea alabastrites",1979.5,0.241,0.052,22,21.9,21.9,1305,0
"Micarea alabastrites",2011.5,0.552,0.082,47,46.7,46.7,1305,0
"Micarea assimilata",1779.5,0,0,0,0,0,0,0
"Micarea assimilata",1979.5,1.804,1.902,1,1,1,91,0
"Micarea assimilata",2011.5,0,0,0,0,0,0,0
"Micarea botryoides",1779.5,0.432,0.478,1,0.6,0.6,1795,0
"Micarea botryoides",1979.5,0.267,0.051,28,27.4,27.4,1795,0
"Micarea botryoides",2011.5,0.282,0.053,29,28.2,28.2,1795,0
"Arthopyrenia nitescens",1779.5,0,0,0,0,0,0,0
"Arthopyrenia nitescens",1979.5,0.087,0.062,2,2,2,542,0
"Arthopyrenia nitescens",2011.5,0.376,0.115,11,11,11,542,0
"Micarea cinerea",1779.5,0,0,0,0,0,0,0
"Micarea cinerea",1979.5,0.364,0.069,28,28,28,1300,0
"Micarea cinerea",2011.5,0.194,0.05,16,15.2,15.2,1300,0
"Micarea coppinsii",1779.5,0,0,0,0,0,0,0
"Micarea coppinsii",1979.5,0.089,0.036,6,6,6,1377,0
"Micarea coppinsii",2011.5,0.49,0.085,34,33.2,33.2,1377,0
"Micarea deminuta",1779.5,0,0,0,0,0,0,0
"Micarea deminuta",1979.5,0.388,0.391,1,1,1,80,0
"Micarea deminuta",2011.5,0,0,0,0,0,0,0
"Micarea denigrata",1779.5,0.745,0.555,5,1.3,1.3,2675,0
"Micarea denigrata",1979.5,0.263,0.026,104,102.3,102.3,2675,0
"Micarea denigrata",2011.5,0.288,0.032,84,83.7,83.7,2675,0
"Micarea doliiformis",1779.5,0,0,0,0,0,0,0
"Micarea doliiformis",1979.5,0.149,0.039,15,15,15,1178,0
"Micarea doliiformis",2011.5,0.437,0.071,39,39,39,1178,0
"Micarea erratica",1779.5,0.265,0.586,1,0.2,0.2,1752,0
"Micarea erratica",1979.5,0.272,0.043,40,39.8,39.8,1752,0
"Micarea erratica",2011.5,0.216,0.047,21,20.9,20.9,1752,0
"Micarea farinosa",1779.5,0,0,0,0,0,0,0
"Micarea farinosa",1979.5,0,0,0,0,0,0,0
"Micarea farinosa",2011.5,0.951,1.008,1,1,1,28,0
"Micarea hedlundii",1779.5,0,0,0,0,0,0,0
"Micarea hedlundii",1979.5,0.111,0.111,1,1,1,301,0
"Micarea hedlundii",2011.5,0.654,0.332,4,4,4,301,0
"Micarea herbarum",1779.5,0,0,0,0,0,0,0
"Micarea herbarum",1979.5,0,0,0,0,0,0,0
"Micarea herbarum",2011.5,1.8,2.116,1,1,1,5,0
"Micarea incrassata",1779.5,0,0,0,0,0,0,0
"Micarea incrassata",1979.5,0.419,0.242,3,3,3,263,0
"Micarea incrassata",2011.5,0.142,0.142,1,1,1,263,0
"Arthopyrenia salicis",1779.5,0.005,0.058,1,0,0,1533,0
"Arthopyrenia salicis",1979.5,0.228,0.049,23,22,22,1533,0
"Arthopyrenia salicis",2011.5,0.282,0.051,31,30.4,30.4,1533,0
"Micarea lapillicola",1779.5,0,0,0,0,0,0,0
"Micarea lapillicola",1979.5,0,0,0,0,0,0,0
"Micarea lapillicola",2011.5,0.003,0.044,1,0,0,65,0
"Micarea leprosula",1779.5,0.925,0.67,2,1.4,1.4,1764,0
"Micarea leprosula",1979.5,0.382,0.052,56,54.5,54.5,1764,0
"Micarea leprosula",2011.5,0.314,0.047,45,44.6,44.6,1764,0
"Micarea lignaria",1779.5,0.687,0.457,6,1.7,1.7,2686,0
"Micarea lignaria",1979.5,0.446,0.039,136,133.7,133.7,2686,0
"Micarea lignaria",2011.5,0.537,0.045,149,145.2,145.2,2686,0
"Micarea lithinella",1779.5,0,0,0,0,0,0,0
"Micarea lithinella",1979.5,0.413,0.156,7,7,7,600,0
"Micarea lithinella",2011.5,0.062,0.062,1,1,1,600,0
"Micarea lynceola",1779.5,0,0,0,0,0,0,0
"Micarea lynceola",1979.5,0.625,0.65,1,1,1,65,0
"Micarea lynceola",2011.5,0,0,0,0,0,0,0
"Micarea marginata",1779.5,0,0,0,0,0,0,0
"Micarea marginata",1979.5,0.454,0.323,2,2,2,272,0
"Micarea marginata",2011.5,0.171,0.216,1,0.6,0.6,272,0
"Micarea melaena",1779.5,1.061,0.868,3,1.1,1.1,2216,0
"Micarea melaena",1979.5,0.28,0.047,36,35.4,35.4,2216,0
"Micarea melaena",2011.5,0.179,0.04,20,20,20,2216,0
"Micarea misella",1779.5,0,0,0,0,0,0,0
"Micarea misella",1979.5,0.346,0.096,13,13,13,1105,0
"Micarea misella",2011.5,0.216,0.068,10,10,10,1105,0
"Micarea myriocarpa",1779.5,0.011,0.136,1,0,0,931,0
"Micarea myriocarpa",1979.5,0.194,0.068,8,8,8,931,0
"Micarea myriocarpa",2011.5,0.165,0.062,7,7,7,931,0
"Micarea nigella",1779.5,0,0,0,0,0,0,0
"Micarea nigella",1979.5,0,0,0,0,0,0,0
"Micarea nigella",2011.5,0.448,0.46,1,1,1,113,0
"Arthopyrenia saxicola",1779.5,3.772,5.817,1,0.3,0.3,395,0
"Arthopyrenia saxicola",1979.5,0.285,0.165,3,3,3,395,0
"Arthopyrenia saxicola",2011.5,0.075,0.075,1,1,1,395,0
"Micarea nitschkeana",1779.5,0,0,0,0,0,0,0
"Micarea nitschkeana",1979.5,0.254,0.056,22,20.6,20.6,1904,0
"Micarea nitschkeana",2011.5,0.217,0.056,15,15,15,1904,0
"Micarea paratropa",1779.5,0,0,0,0,0,0,0
"Micarea paratropa",1979.5,0.232,0.232,1,1,1,201,0
"Micarea paratropa",2011.5,0.253,0.253,1,1,1,201,0
"Micarea peliocarpa",1779.5,0,0,0,0,0,0,0
"Micarea peliocarpa",1979.5,0.258,0.044,34,34,34,2087,0
"Micarea peliocarpa",2011.5,0.338,0.053,41,41,41,2087,0
"Micarea prasina s. lat.",1779.5,0.829,0.482,5,2.1,2.1,2826,0
"Micarea prasina s. lat.",1979.5,0.309,0.026,139,137.1,137.1,2826,0
"Micarea prasina s. lat.",2011.5,0.532,0.039,192,190,190,2826,0
"Micarea pycnidiophora",1779.5,0,0,0,0,0,0,0
"Micarea pycnidiophora",1979.5,0.205,0.085,6,6,6,385,0
"Micarea pycnidiophora",2011.5,0.636,0.189,12,12,12,385,0
"Micarea stipitata",1779.5,0,0,0,0,0,0,0
"Micarea stipitata",1979.5,0.178,0.058,10,9.5,9.5,768,0
"Micarea stipitata",2011.5,0.498,0.091,31,30.5,30.5,768,0
"Micarea subconfusa",1779.5,0,0,0,0,0,0,0
"Micarea subconfusa",1979.5,0.655,0.69,1,1,1,144,0
"Micarea subconfusa",2011.5,0,0,0,0,0,0,0
"Micarea submilliaria",1779.5,0,0,0,0,0,0,0
"Micarea submilliaria",1979.5,0.6,0.429,2,2,2,125,0
"Micarea submilliaria",2011.5,0,0,0,0,0,0,0
"Micarea subnigrata",1779.5,0.671,1.28,2,0.2,0.2,330,0
"Micarea subnigrata",1979.5,0.07,0.069,1,1,1,330,0
"Micarea subnigrata",2011.5,0.23,0.116,4,4,4,330,0
"Micarea synotheoides",1779.5,0,0,0,0,0,0,0
"Micarea synotheoides",1979.5,0.297,0.099,9,9,9,602,0
"Micarea synotheoides",2011.5,0.202,0.077,7,7,7,602,0
"Arthothelium macounii",1779.5,0,0,0,0,0,0,0
"Arthothelium macounii",1979.5,0.206,0.207,1,1,1,185,0
"Arthothelium macounii",2011.5,0.287,0.208,2,2,2,185,0
"Micarea ternaria",1779.5,0,0,0,0,0,0,0
"Micarea ternaria",1979.5,0,0,0,0,0,0,0
"Micarea ternaria",2011.5,0.353,0.206,3,3,3,273,0
"Micarea turfosa",1779.5,0,0,0,0,0,0,0
"Micarea turfosa",1979.5,0.594,0.269,5,5,5,226,0
"Micarea turfosa",2011.5,0.108,0.107,1,1,1,226,0
"Micarea viridiatra",1779.5,0,0,0,0,0,0,0
"Micarea viridiatra",1979.5,0,0,0,0,0,0,0
"Micarea viridiatra",2011.5,0.44,0.445,1,1,1,72,0
"Miriquidica atrofulva",1779.5,0,0,0,0,0,0,0
"Miriquidica atrofulva",1979.5,0.185,0.14,2,1.7,1.7,185,0
"Miriquidica atrofulva",2011.5,0.223,0.136,3,2.7,2.7,185,0
"Miriquidica complanata",1779.5,0,0,0,0,0,0,0
"Miriquidica complanata",1979.5,0.381,0.136,8,7.9,7.9,428,0
"Miriquidica complanata",2011.5,0.119,0.071,3,2.8,2.8,428,0
"Miriquidica griseoatra",1779.5,0,0,0,0,0,0,0
"Miriquidica griseoatra",1979.5,0.162,0.162,1,1,1,207,0
"Miriquidica griseoatra",2011.5,0.479,0.34,2,2,2,207,0
"Miriquidica leucophaea",1779.5,0.003,0.033,1,0,0,1884,0
"Miriquidica leucophaea",1979.5,0.361,0.049,56,54.1,54.1,1884,0
"Miriquidica leucophaea",2011.5,0.291,0.043,46,45,45,1884,0
"Miriquidica lulensis",1779.5,0,0,0,0,0,0,0
"Miriquidica lulensis",1979.5,0.186,0.186,1,1,1,177,0
"Miriquidica lulensis",2011.5,0.173,0.174,1,1,1,177,0
"Miriquidica nigroleprosa",1779.5,0,0,0,0,0,0,0
"Miriquidica nigroleprosa",1979.5,0.432,0.25,3,3,3,303,0
"Miriquidica nigroleprosa",2011.5,0,0,0,0,0,0,0
"Miriquidica pycnocarpa",1779.5,0.095,0.265,1,0.1,0.1,911,0
"Miriquidica pycnocarpa",1979.5,0.39,0.086,21,20.7,20.7,911,0
"Miriquidica pycnocarpa",2011.5,0.277,0.067,18,17.1,17.1,911,0
"Arthothelium norvegicum",1779.5,0,0,0,0,0,0,0
"Arthothelium norvegicum",1979.5,0,0,0,0,0,0,0
"Arthothelium norvegicum",2011.5,0.415,0.297,2,2,2,219,0
"Moelleropsis nebulosa",1779.5,0.042,0.381,1,0,0,1116,0
"Moelleropsis nebulosa",1979.5,0.317,0.082,15,15,15,1116,0
"Moelleropsis nebulosa",2011.5,0.219,0.073,10,9,9,1116,0
"Montanelia disjuncta",1779.5,0,0,0,0,0,0,0
"Montanelia disjuncta",1979.5,0.125,0.072,3,3,3,418,0
"Montanelia disjuncta",2011.5,0.204,0.118,3,3,3,418,0
"Multiclavula mucida",1779.5,0,0,0,0,0,0,0
"Multiclavula mucida",1979.5,0,0,0,0,0,0,0
"Multiclavula mucida",2011.5,0.25,0.254,1,1,1,119,0
"Mycobilimbia epixanthoides",1779.5,0,0,0,0,0,0,0
"Mycobilimbia epixanthoides",1979.5,0.167,0.035,23,22.8,22.8,1667,0
"Mycobilimbia epixanthoides",2011.5,0.399,0.055,54,53.3,53.3,1667,0
"Mycobilimbia pilularis",1779.5,0,0,0,0,0,0,0
"Mycobilimbia pilularis",1979.5,0.339,0.046,54,53.8,53.8,1795,0
"Mycobilimbia pilularis",2011.5,0.298,0.045,45,44.7,44.7,1795,0
"Mycoblastus affinis",1779.5,0,0,0,0,0,0,0
"Mycoblastus affinis",1979.5,0.221,0.127,3,3,3,530,0
"Mycoblastus affinis",2011.5,0.133,0.094,2,2,2,530,0
"Mycoblastus caesius",1779.5,0,0,0,0,0,0,0
"Mycoblastus caesius",1979.5,0.25,0.041,37,36.7,36.7,1698,0
"Mycoblastus caesius",2011.5,0.547,0.062,80,79.3,79.3,1698,0
"Mycoblastus sanguinarius",1779.5,0.266,0.357,1,0.4,0.4,1521,0
"Mycoblastus sanguinarius",1979.5,0.369,0.052,52,49.6,49.6,1521,0
"Mycoblastus sanguinarius",2011.5,0.544,0.062,81,78.4,78.4,1521,0
"Myochroidea porphyrospoda",1779.5,0,0,0,0,0,0,0
"Myochroidea porphyrospoda",1979.5,0,0,0,0,0,0,0
"Myochroidea porphyrospoda",2011.5,0.443,0.451,1,1,1,126,0
"Myriolecis actophila",1779.5,0.009,0.104,1,0,0,1291,0
"Myriolecis actophila",1979.5,0.372,0.073,28,26,26,1291,0
"Myriolecis actophila",2011.5,0.367,0.079,23,21.7,21.7,1291,0
"Arthothelium ruanum",1779.5,0,0,0,0,0,0,0
"Arthothelium ruanum",1979.5,0.17,0.057,9,9,9,958,0
"Arthothelium ruanum",2011.5,0.463,0.107,20,19.5,19.5,958,0
"Myriolecis agardhiana",1779.5,0.356,2.065,2,0,0,211,0
"Myriolecis agardhiana",1979.5,0,0,0,0,0,0,0
"Myriolecis agardhiana",2011.5,1.285,0.604,5,5,5,211,0
"Myriolecis albescens",1779.5,0.247,0.235,2,0.8,0.8,2837,0
"Myriolecis albescens",1979.5,0.698,0.034,467,463,463,2837,0
"Myriolecis albescens",2011.5,0.741,0.04,367,359.9,359.9,2837,0
"Myriolecis andrewii",1779.5,0,0,0,0,0,0,0
"Myriolecis andrewii",1979.5,0.25,0.125,4,4,4,313,0
"Myriolecis andrewii",2011.5,0.177,0.126,2,2,2,313,0
"Myriolecis antiqua",1779.5,0,0,0,0,0,0,0
"Myriolecis antiqua",1979.5,0.194,0.021,83,83,83,2133,0
"Myriolecis antiqua",2011.5,0.386,0.037,113,111.6,111.6,2133,0
"Myriolecis crenulata",1779.5,0.687,0.516,2,1.3,1.3,2565,0
"Myriolecis crenulata",1979.5,0.491,0.031,272,269.2,269.2,2565,0
"Myriolecis crenulata",2011.5,0.449,0.035,177,171.3,171.3,2565,0
"Myriolecis dispersa",1779.5,0.701,0.379,3,2.5,2.5,2846,0
"Myriolecis dispersa",1979.5,1.274,0.049,778,765.2,765.2,2846,0
"Myriolecis dispersa",2011.5,0.719,0.038,390,380.1,380.1,2846,0
"Myriolecis fugiens",1779.5,0.137,0.904,2,0,0,733,0
"Myriolecis fugiens",1979.5,0.4,0.116,12,12,12,733,0
"Myriolecis fugiens",2011.5,0.29,0.129,5,5,5,733,0
"Myriolecis hagenii",1779.5,0,0,0,0,0,0,0
"Myriolecis hagenii",1979.5,0.032,0.012,7,7,7,2181,0
"Myriolecis hagenii",2011.5,0.54,0.057,95,92,92,2181,0
"Myriolecis invadens",1779.5,0,0,0,0,0,0,0
"Myriolecis invadens",1979.5,0,0,0,0,0,0,0
"Myriolecis invadens",2011.5,0.418,0.303,2,2,2,125,0
"Myriolecis persimilis",1779.5,0,0,0,0,0,0,0
"Myriolecis persimilis",1979.5,0.057,0.022,7,6.7,6.7,2184,0
"Myriolecis persimilis",2011.5,0.488,0.066,59,56,56,2184,0
"Arthrorhaphis alpina",1779.5,0,0,0,0,0,0,0
"Arthrorhaphis alpina",1979.5,0.22,0.221,1,1,1,262,0
"Arthrorhaphis alpina",2011.5,0.042,0.087,1,0.2,0.2,262,0
"Myriolecis pruinosa",1779.5,0,0,0,0,0,0,0
"Myriolecis pruinosa",1979.5,0.205,0.078,7,7,7,670,0
"Myriolecis pruinosa",2011.5,0.151,0.076,4,4,4,670,0
"Myriolecis salina",1779.5,0,0,0,0,0,0,0
"Myriolecis salina",1979.5,0,0,0,0,0,0,0
"Myriolecis salina",2011.5,0.446,0.457,1,1,1,80,0
"Myriolecis sambuci",1779.5,0.182,0.414,2,0.1,0.1,1145,0
"Myriolecis sambuci",1979.5,0.096,0.039,6,6,6,1145,0
"Myriolecis sambuci",2011.5,0.261,0.062,19,17.7,17.7,1145,0
"Myriolecis semipallida",1779.5,0,0,0,0,0,0,0
"Myriolecis semipallida",1979.5,0.021,0.015,2,2,2,1525,0
"Myriolecis semipallida",2011.5,0.42,0.075,33,32,32,1525,0
"Myriolecis straminea",1779.5,0,0,0,0,0,0,0
"Myriolecis straminea",1979.5,0.116,0.283,1,0.2,0.2,133,0
"Myriolecis straminea",2011.5,0.82,0.526,3,3,3,133,0
"Myriolecis zosterae",1779.5,0,0,0,0,0,0,0
"Myriolecis zosterae",1979.5,0.188,0.074,7,6.4,6.4,859,0
"Myriolecis zosterae",2011.5,0.505,0.12,19,18,18,859,0
"Myriospora myochroa",1779.5,0,0,0,0,0,0,0
"Myriospora myochroa",1979.5,1.401,1.521,1,1,1,9,0
"Myriospora myochroa",2011.5,0,0,0,0,0,0,0
"Myriospora rufescens",1779.5,0,0,0,0,0,0,0
"Myriospora rufescens",1979.5,0.269,0.037,55,54.6,54.6,1439,0
"Myriospora rufescens",2011.5,0.243,0.045,30,30,30,1439,0
"Myriospora scabrida",1779.5,0,0,0,0,0,0,0
"Myriospora scabrida",1979.5,0.154,0.263,1,0.3,0.3,137,0
"Myriospora scabrida",2011.5,0,0,0,0,0,0,0
"Myriospora smaragdula",1779.5,0.003,0.03,1,0,0,2722,0
"Myriospora smaragdula",1979.5,0.317,0.03,118,114.4,114.4,2722,0
"Myriospora smaragdula",2011.5,0.285,0.031,84,82.8,82.8,2722,0
"Acarospora cervina",1779.5,0,0,0,0,0,0,0
"Acarospora cervina",1979.5,0.173,0.071,6,6,6,673,0
"Acarospora cervina",2011.5,0.262,0.093,8,8,8,673,0
"Arthrorhaphis citrinella",1779.5,0.782,0.683,3,1,1,1391,0
"Arthrorhaphis citrinella",1979.5,0.379,0.064,36,35,35,1391,0
"Arthrorhaphis citrinella",2011.5,0.277,0.053,28,28,28,1391,0
"Nephroma arcticum",1779.5,8.137,8.608,1,1,1,118,0
"Nephroma arcticum",1979.5,0,0,0,0,0,0,0
"Nephroma arcticum",2011.5,0,0,0,0,0,0,0
"Nephroma laevigatum",1779.5,0.698,0.557,10,1.2,1.2,1609,0
"Nephroma laevigatum",1979.5,0.529,0.06,79,76.8,76.8,1609,0
"Nephroma laevigatum",2011.5,0.581,0.062,95,90.2,90.2,1609,0
"Nephroma parile",1779.5,0,0,0,0,0,0,0
"Nephroma parile",1979.5,0.375,0.052,53,51.5,51.5,1563,0
"Nephroma parile",2011.5,0.4,0.053,59,57.1,57.1,1563,0
"Nephroma tangeriense",1779.5,0,0,0,0,0,0,0
"Nephroma tangeriense",1979.5,0.224,0.226,1,1,1,166,0
"Nephroma tangeriense",2011.5,0.779,0.412,4,4,4,166,0
"Nevesia sampaiana",1779.5,0,0,0,0,0,0,0
"Nevesia sampaiana",1979.5,0.352,0.095,14,14,14,574,0
"Nevesia sampaiana",2011.5,0.418,0.095,20,20,20,574,0
"Normandina acroglypta",1779.5,0,0,0,0,0,0,0
"Normandina acroglypta",1979.5,0.082,0.036,5,5,5,1172,0
"Normandina acroglypta",2011.5,0.389,0.078,26,25.4,25.4,1172,0
"Normandina pulchella",1779.5,0.304,0.355,4,0.5,0.5,2292,0
"Normandina pulchella",1979.5,0.594,0.045,180,178.3,178.3,2292,0
"Normandina pulchella",2011.5,0.963,0.064,247,242.8,242.8,2292,0
"Ochrolechia androgyna",1779.5,0.325,0.281,1,1,1,2768,0
"Ochrolechia androgyna",1979.5,0.709,0.042,308,296.7,296.7,2768,0
"Ochrolechia androgyna",2011.5,0.683,0.044,251,243,243,2768,0
"Ochrolechia arborea",1779.5,0,0,0,0,0,0,0
"Ochrolechia arborea",1979.5,0.09,0.09,1,1,1,372,0
"Ochrolechia arborea",2011.5,0.487,0.245,4,4,4,372,0
"Ochrolechia frigida",1779.5,7.306,2.122,14,8.7,8.7,1292,0
"Ochrolechia frigida",1979.5,0.498,0.07,55,49.9,49.9,1292,0
"Ochrolechia frigida",2011.5,0.334,0.054,40,38.9,38.9,1292,0
"Aspicilia aquatica",1779.5,0,0,0,0,0,0,0
"Aspicilia aquatica",1979.5,0,0,0,0,0,0,0
"Aspicilia aquatica",2011.5,0.379,0.234,3,2.7,2.7,304,0
"Ochrolechia inaequatula",1779.5,0,0,0,0,0,0,0
"Ochrolechia inaequatula",1979.5,0.37,0.214,3,3,3,361,0
"Ochrolechia inaequatula",2011.5,0.327,0.191,3,3,3,361,0
"Ochrolechia parella",1779.5,0.486,0.331,3,1.6,1.6,2831,0
"Ochrolechia parella",1979.5,0.775,0.038,440,432,432,2831,0
"Ochrolechia parella",2011.5,0.598,0.037,280,271.1,271.1,2831,0
"Ochrolechia subviridis",1779.5,0,0,0,0,0,0,0
"Ochrolechia subviridis",1979.5,0.372,0.032,142,141.1,141.1,2496,0
"Ochrolechia subviridis",2011.5,0.253,0.03,75,73.1,73.1,2496,0
"Ochrolechia szatalaensis",1779.5,0,0,0,0,0,0,0
"Ochrolechia szatalaensis",1979.5,0.259,0.088,9,8.7,8.7,673,0
"Ochrolechia szatalaensis",2011.5,0.265,0.082,11,10.4,10.4,673,0
"Ochrolechia tartarea",1779.5,1.03,0.657,2,1.8,1.8,1600,0
"Ochrolechia tartarea",1979.5,0.599,0.066,82,81.6,81.6,1600,0
"Ochrolechia tartarea",2011.5,0.609,0.066,91,88.4,88.4,1600,0
"Ochrolechia turneri s. lat.",1779.5,0,0,0,0,0,0,0
"Ochrolechia turneri s. lat.",1979.5,0.346,0.033,111,109.8,109.8,2717,0
"Ochrolechia turneri s. lat.",2011.5,0.32,0.036,82,81.1,81.1,2717,0
"Ochrolechia xanthostoma",1779.5,0.06,0.532,2,0,0,348,0
"Ochrolechia xanthostoma",1979.5,0.346,0.173,4,4,4,348,0
"Ochrolechia xanthostoma",2011.5,0,0,0,0,0,0,0
"Opegrapha areniseda",1779.5,0,0,0,0,0,0,0
"Opegrapha areniseda",1979.5,0.108,0.062,3,3,3,726,0
"Opegrapha areniseda",2011.5,0.343,0.109,11,10,10,726,0
"Opegrapha atra",1779.5,0.231,0.276,1,0.5,0.5,2803,0
"Opegrapha atra",1979.5,0.382,0.029,180,178,178,2803,0
"Opegrapha atra",2011.5,0.515,0.037,205,196.8,196.8,2803,0
"Opegrapha calcarea",1779.5,0.003,0.033,1,0,0,2653,0
"Opegrapha calcarea",1979.5,0.399,0.03,179,177.6,177.6,2653,0
"Opegrapha calcarea",2011.5,0.444,0.038,147,140.9,140.9,2653,0
"Aspicilia caesiocinerea",1779.5,0,0,0,0,0,0,0
"Aspicilia caesiocinerea",1979.5,0.405,0.037,120,117.8,117.8,2353,0
"Aspicilia caesiocinerea",2011.5,0.346,0.036,94,92.5,92.5,2353,0
"Opegrapha cesareensis",1779.5,0,0,0,0,0,0,0
"Opegrapha cesareensis",1979.5,0.344,0.115,9,9,9,635,0
"Opegrapha cesareensis",2011.5,0.373,0.118,11,10.2,10.2,635,0
"Opegrapha corticola",1779.5,0,0,0,0,0,0,0
"Opegrapha corticola",1979.5,0.221,0.042,28,28,28,900,0
"Opegrapha corticola",2011.5,0.451,0.068,45,45,45,900,0
"Opegrapha dolomitica",1779.5,1.18,1.076,1,1,1,1052,0
"Opegrapha dolomitica",1979.5,0.26,0.072,13,12.9,12.9,1052,0
"Opegrapha dolomitica",2011.5,0.191,0.072,7,7,7,1052,0
"Opegrapha fumosa",1779.5,0,0,0,0,0,0,0
"Opegrapha fumosa",1979.5,0,0,0,0,0,0,0
"Opegrapha fumosa",2011.5,0.448,0.113,16,16,16,829,0
"Opegrapha glaucomaria",1779.5,0,0,0,0,0,0,0
"Opegrapha glaucomaria",1979.5,0,0,0,0,0,0,0
"Opegrapha glaucomaria",2011.5,0.524,0.53,1,1,1,93,0
"Opegrapha gyrocarpa",1779.5,0,0,0,0,0,0,0
"Opegrapha gyrocarpa",1979.5,0.376,0.037,106,104.6,104.6,2473,0
"Opegrapha gyrocarpa",2011.5,0.423,0.04,115,111.4,111.4,2473,0
"Opegrapha herbarum",1779.5,0.384,0.421,1,0.6,0.6,2542,0
"Opegrapha herbarum",1979.5,0.228,0.028,66,66,66,2542,0
"Opegrapha herbarum",2011.5,0.341,0.037,87,83.5,83.5,2542,0
"Opegrapha lithyrga",1779.5,0,0,0,0,0,0,0
"Opegrapha lithyrga",1979.5,0.211,0.079,8,7.2,7.2,875,0
"Opegrapha lithyrga",2011.5,0.298,0.099,9,9,9,875,0
"Opegrapha mougeotii",1779.5,1.163,1.773,1,0.3,0.3,1180,0
"Opegrapha mougeotii",1979.5,0.182,0.047,15,15,15,1180,0
"Opegrapha mougeotii",2011.5,0.277,0.065,19,18.5,18.5,1180,0
"Opegrapha niveoatra",1779.5,1.024,1.098,2,0.6,0.6,2278,0
"Opegrapha niveoatra",1979.5,0.181,0.034,29,28,28,2278,0
"Opegrapha niveoatra",2011.5,0.31,0.05,41,38.2,38.2,2278,0
"Aspicilia calcarea",1779.5,1.243,0.659,3,2.7,2.7,2686,0
"Aspicilia calcarea",1979.5,0.665,0.035,380,377.2,377.2,2686,0
"Aspicilia calcarea",2011.5,0.557,0.037,236,232.2,232.2,2686,0
"Opegrapha ochrocheila",1779.5,0.005,0.052,1,0,0,2377,0
"Opegrapha ochrocheila",1979.5,0.191,0.029,44,42.6,42.6,2377,0
"Opegrapha ochrocheila",2011.5,0.381,0.045,75,71.8,71.8,2377,0
"Opegrapha paraxanthodes",1779.5,0,0,0,0,0,0,0
"Opegrapha paraxanthodes",1979.5,0.458,0.326,2,2,2,162,0
"Opegrapha paraxanthodes",2011.5,0,0,0,0,0,0,0
"Opegrapha physciaria",1779.5,0,0,0,0,0,0,0
"Opegrapha physciaria",1979.5,0.05,0.05,1,1,1,564,0
"Opegrapha physciaria",2011.5,0.287,0.129,5,5,5,564,0
"Opegrapha prosodea",1779.5,0,0,0,0,0,0,0
"Opegrapha prosodea",1979.5,0.169,0.051,11,11,11,566,0
"Opegrapha prosodea",2011.5,0.334,0.09,14,13.9,13.9,566,0
"Opegrapha saxigena",1779.5,0,0,0,0,0,0,0
"Opegrapha saxigena",1979.5,0.194,0.087,5,5,5,874,0
"Opegrapha saxigena",2011.5,0.507,0.136,14,14,14,874,0
"Opegrapha sorediifera",1779.5,0,0,0,0,0,0,0
"Opegrapha sorediifera",1979.5,0.297,0.039,59,58.5,58.5,2210,0
"Opegrapha sorediifera",2011.5,0.324,0.044,56,56,56,2210,0
"Opegrapha subelevata",1779.5,0,0,0,0,0,0,0
"Opegrapha subelevata",1979.5,0.082,0.082,1,1,1,275,0
"Opegrapha subelevata",2011.5,0.275,0.16,3,3,3,275,0
"Opegrapha trochodes",1779.5,0,0,0,0,0,0,0
"Opegrapha trochodes",1979.5,0,0,0,0,0,0,0
"Opegrapha trochodes",2011.5,0.867,0.983,1,1,1,41,0
"Opegrapha varia",1779.5,0.003,0.035,1,0,0,2569,0
"Opegrapha varia",1979.5,0.294,0.027,116,115.9,115.9,2569,0
"Opegrapha varia",2011.5,0.381,0.035,121,119.5,119.5,2569,0
"Opegrapha vermicellifera",1779.5,0.462,0.542,1,0.5,0.5,2204,0
"Opegrapha vermicellifera",1979.5,0.283,0.032,78,77.7,77.7,2204,0
"Opegrapha vermicellifera",2011.5,0.271,0.035,63,61.9,61.9,2204,0
