"SPECIES","NAME","b","a","b_std_err","b_tval","b_pval","a_std_err","a_tval","a_pval","adj_r2","r2","F_val","F_num_df","F_den_df","Ymin","Ymax","change_10yr"
"S21","Acolium sessile",0.000964321862348181,-1.70920643556006,0.000368294541656643,2.61834416011304,0.232254388639346,0.709422758165229,-2.40929180222602,0.250459659447041,0.745408640251197,0.872704320125598,6.85572614079807,1,1,1779.5,2011.5,141.113785829951
"S22","Acrocordia cavata",0.000968623481781381,-1.74714726720649,0.00127098869988607,0.762102355330307,0.585432103395727,2.44822609918186,-0.713638036858744,0.605410022589307,-0.265182186234817,0.367408906882592,0.580800000000002,1,1,1779.5,2011.5,-41.0729613733833
"S23","Acrocordia conoidea",-0.000750506072874497,1.81026509784076,0.000825996564270789,-0.908606773125095,0.530461133797234,1.59106555916946,1.13776901737835,0.459029548584639,-0.0955504792527613,0.452224760373619,0.825566268168796,1,1,1779.5,2011.5,-1.5740947445432
"S24","Acrocordia gemmata",-0.00218395748987855,4.6888422317814,2.76111338251127e-05,-79.0969868789747,0.0080481682306122,0.0531856014649881,88.1599926037885,0.00722087709326499,0.999680375026635,0.999840187513318,6256.33333333268,1,1,1779.5,2011.5,-2.70979652194113
"S25","Acrocordia macrospora",0.0016799089068826,-3.00297144905534,0.000734689904796213,2.28655504304032,0.262462678175472,1.41518724744662,-2.12196050697427,0.280363717992014,0.678886840158842,0.839443420079421,5.22833396485314,1,1,1779.5,2011.5,-123.232248665949
"S26","Acrocordia salweyi",0.00114878542510122,-2.03902209851553,0.000283708052319398,4.04918159956884,0.15413757159371,0.546489090185195,-3.73113047476308,0.166705923695044,0.885030193199529,0.942515096599764,16.3958716262868,1,1,1779.5,2011.5,218.227746272837
"S27","Agonimia allobata",0.00125455465587045,-2.24180254723348,0.000504597122920286,2.48625011694456,0.243451005602963,0.971973901905075,-2.30644314918284,0.260444586970855,0.721504308447531,0.860752154223765,6.18143964400683,1,1,1779.5,2011.5,-133.99467184897
"S28","Agonimia flabelliformis",0.00131604251012146,-2.36774110155197,0.00139881802315048,0.940824673646552,0.519404388309212,2.69445573559383,-0.878745592393315,0.541030589943332,-0.0609229337087136,0.469538533145643,0.885151066542142,1,1,1779.5,2011.5,-50.7050728941208
"S29","Agonimia gelatinosa",0.000871963562753039,-1.54855524628881,0.000168004253433217,5.19012789815855,0.121174847757055,0.323616093570018,-4.78516142137955,0.131152884150871,0.928411447586028,0.964205723793014,26.9374275992436,1,1,1779.5,2011.5,279.718231013838
"S30","Agonimia globulifera",0.0015921052631579,-2.87174780701756,0.00208909636877826,0.762102355330307,0.585432103395727,4.02409577221847,-0.713638036858744,0.605410022589307,-0.265182186234817,0.367408906882592,0.580800000000002,1,1,1779.5,2011.5,-41.0729613733834
"S31","Agonimia octospora",0.00144129554655871,-2.57633198380568,0.000624975822771565,2.306162085066,0.260472903172019,1.20385186808046,-2.14007391782648,0.278282686155664,0.683463344669394,0.841731672334697,5.31838356259595,1,1,1779.5,2011.5,-124.28895617259
"S32","Agonimia opuntiella",0.00111892712550608,-2.01825632591094,0.00146821108435115,0.762102355330307,0.585432103395727,2.82812325250319,-0.713638036858744,0.605410022589307,-0.265182186234817,0.367408906882592,0.580800000000001,1,1,1779.5,2011.5,-41.0729613733964
"S33","Agonimia tristicula",0.00163436234817814,-2.91002931005399,9.10144781642547e-05,17.9571688059189,0.0354155443042516,0.17531550112532,-16.5988135183427,0.0383070297377676,0.993816853561311,0.996908426780655,322.459911524268,1,1,1779.5,2011.5,-967.788769553582
"S34","Ainoa mooreana",0.000866649797570852,-1.51800088562753,0.00130999490481361,0.661567304106546,0.627918685567144,2.52336131394986,-0.601578884972038,0.655219695111777,-0.391138574563697,0.304430712718151,0.437671297862803,1,1,1779.5,2011.5,35.6546966918708
"S35","Alectoria nigricans",-0.00240409919028341,5.15261812584348,0.000569607464466182,-4.22062444798974,0.148104393702503,1.09719925985173,4.6961553059558,0.133566956936436,0.893694323207865,0.946847161603932,17.8136707309686,1,1,1779.5,2011.5,-2.73724016390424
"S36","Alectoria ochroleuca",-0.00104731781376519,2.306182481444,0.000515261740746918,-2.03259378863838,0.291070730759907,0.992516488714304,2.32357095087801,0.258729921955214,0.610245667758023,0.805122833879011,4.13143750961133,1,1,1779.5,2011.5,-2.3567661131783
"S37","Alectoria sarmentosa",-0.00722773279352229,14.7465440283401,0.00103958110211372,-6.95254346084839,0.0909427471790663,2.00248010595152,7.36414009033713,0.0859230611279582,0.959463179459103,0.979731589729552,48.3378605749858,1,1,1779.5,2011.5,-3.81830285178768
"S38","Allantoparmelia alpicola",0.00119053643724697,-2.11299683704454,0.000301092840283356,3.95405097021424,0.157697772733197,0.579976320737222,-3.64324673524371,0.170539693689616,0.879768090019535,0.939884045009768,15.6345190750522,1,1,1779.5,2011.5,213.1007490424
"S39","Amandinea coniops",0.00129908906882592,-2.29813115721998,0.000736004720692649,1.76505534856264,0.328154624283304,1.41771989513543,-1.62100508365967,0.351894290109429,0.514022915368822,0.757011457684411,3.1154203834896,1,1,1779.5,2011.5,95.1263956164257
"S40","Amandinea pelidna",0.00166371457489879,-2.97848831815116,0.000969311496982079,1.71638795173555,0.335843163556516,1.86712415724962,-1.59522777667804,0.356470599331985,0.493156035370559,0.746578017685279,2.94598760086296,1,1,1779.5,2011.5,-92.5035010721288
"S41","Amandinea punctata",-0.00358350202429151,7.78919947705806,0.000251275926874031,-14.261222986506,0.0445669669093652,0.484017113861247,16.0928183198311,0.0395084475169525,0.990214425475603,0.995107212737801,203.382481070846,1,1,1779.5,2011.5,-2.52635885171331
"S42","Ameliella andreaeicola",0.000873228744939273,-1.51532215755736,0.00208865809681278,0.418081229413177,0.747901229937606,4.0232515563222,-0.376641166067819,0.770684004195094,-0.702429149797572,0.148785425101214,0.174791914387633,1,1,1779.5,2011.5,22.532188841203
"S43","Amygdalaria consentiens",0.00100607287449393,-1.74584784075574,0.0024064052717843,0.418081229413177,0.747901229937606,4.63530808111766,-0.376641166067819,0.770684004195094,-0.702429149797572,0.148785425101214,0.174791914387633,1,1,1779.5,2011.5,22.5321888412016
"S44","Amygdalaria pelobotryon",0.00125328947368421,-2.20903563596492,0.000822344297891806,1.52404470596707,0.369675912688842,1.58403042670054,-1.39456641660996,0.396034720142232,0.398082096787655,0.699041048393828,2.32271226578625,1,1,1779.5,2011.5,58.8831964301183
"S45","Anaptychia ciliaris",-0.0143914473684211,28.9312823464913,0.00115280135986219,-12.4838917349486,0.0508866445519829,2.22056921248785,13.0287685624884,0.0487670072813913,0.987248765035475,0.993624382517738,155.847552849917,1,1,1779.5,2011.5,-4.31395789250684
"S46","Anaptychia runcinata",-0.00246811740890689,5.47242383603241,0.000573259730845168,-4.30540865877339,0.145289021072647,1.10423439232065,4.95585346199153,0.126756115380433,0.897627746813233,0.948813873406616,18.5365437190409,1,1,1779.5,2011.5,-2.27462455619586
"S47","Anisomeridium biforme",0.00164802631578948,-2.92897861842106,0.000199413744292471,8.26435671040003,0.0766592985132466,0.384118232802674,-7.62520070200812,0.0830151637817508,0.97113980115912,0.98556990057956,68.2995918367341,1,1,1779.5,2011.5,445.401594113566
"S48","Anisomeridium polypori",0.00155035425101215,-2.77510640182187,0.000879611834714257,1.76254364689828,0.328543581657155,1.6943413038131,-1.63786740934457,0.348957261642788,0.512974375686611,0.756487187843305,3.10656010722148,1,1,1779.5,2011.5,-94.9910292516947
"S49","Anisomeridium ranunculosporum",0.00183932186234818,-3.2876022688934,0.000786405996722612,2.33889602827757,0.257213706077903,1.51480472320643,-2.17031424481859,0.274872117883415,0.690901753278006,0.845450876639003,5.47043463109261,1,1,1779.5,2011.5,-126.053128630107
"S50","Anisomeridium robustum",0.00113638663967612,-2.04283970141701,0.00111715524000331,1.01721461707753,0.494567311041547,2.15190631959123,-0.949316279625529,0.516548874453821,0.0170664671370715,0.508533233568536,1.03472557719618,1,1,1779.5,2011.5,-54.8220542601234
"S51","Anisomeridium viridescens",0.00149569838056681,-2.66730916835359,0.000309273916972277,4.83616075745851,0.129808033139899,0.595735017467585,-4.47734158668744,0.139891060940724,0.917993971388414,0.958996985694207,23.3884508719817,1,1,1779.5,2011.5,-260.641425127931
"S52","Antennulariella lichenisata",0.00217459514170041,-3.86083375506074,0.000479469530232886,4.53541884224463,0.138155776850935,0.923572190518954,-4.18032698980612,0.149480422584294,0.907278731211234,0.953639365605617,20.5700240745877,1,1,1779.5,2011.5,244.433154702644
"S53","Aquacidia antricola",0.00128466599190284,-2.28738836875844,7.17305116832247e-05,17.9096170061656,0.035509381412768,0.138170001689458,-16.554884133963,0.0384084335920695,0.993784078426928,0.996892039213464,320.754381307534,1,1,1779.5,2011.5,-965.225999321886
